,r1t1,r1t2,r1t3,r1t4,r2t1,r2t2,r2t3,r2t4
3865,0.7142857142857143,0.5384615384615384,0.8125,0.75,0.7857142857142857,0.75,0.6,0.9
3866,0.5714285714285714,0.7142857142857143,0.8333333333333334,0.8461538461538461,0.8,0.75,0.5555555555555556,0.5
3867,0.7857142857142857,0.9285714285714286,0.9333333333333332,0.8666666666666667,0.6,0.625,0.625,0.5
3868,0.6428571428571429,1.0,0.4666666666666667,0.8666666666666667,0.4666666666666667,0.625,0.625,0.6666666666666666
3869,0.6428571428571429,0.7857142857142857,0.4666666666666667,0.9333333333333332,0.6,0.625,0.625,0.6666666666666666
3870,0.5555555555555556,0.9285714285714286,0.25,0.8571428571428571,0.9285714285714286,0.3333333333333333,0.9,0.5714285714285714
3871,0.8571428571428571,0.5714285714285714,0.9166666666666666,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
3872,0.6428571428571429,0.7142857142857143,0.7333333333333333,0.8,0.5333333333333333,0.625,0.875,0.5
3873,0.5714285714285714,0.7142857142857143,0.7333333333333333,0.8666666666666667,0.6666666666666666,0.625,0.875,0.6666666666666666
3874,0.7142857142857143,0.7857142857142857,0.7333333333333333,0.8,0.4,0.625,0.875,0.5
3875,0.7857142857142857,0.7857142857142857,0.5333333333333333,0.8666666666666667,0.4666666666666667,0.625,0.625,0.5
3876,0.6428571428571429,0.8571428571428571,0.4,0.9333333333333332,0.4,0.625,0.625,0.6666666666666666
3877,0.7142857142857143,0.6153846153846154,0.8125,0.6875,0.8571428571428571,0.75,0.7,0.9
3878,0.8888888888888888,0.5714285714285714,0.5,0.5714285714285714,0.3571428571428571,0.8888888888888888,0.6,0.8571428571428571
3879,0.6428571428571429,0.7857142857142857,0.6,0.8666666666666667,0.6666666666666666,0.625,1.0,0.6666666666666666
3880,0.7857142857142857,0.5384615384615384,0.8125,0.8125,0.7857142857142857,0.75,0.6,0.8
3881,0.9285714285714286,0.7142857142857143,0.75,0.9230769230769232,0.4,0.875,0.6666666666666666,0.8333333333333334
3882,0.9285714285714286,1.0,0.625,0.875,0.0,0.3333333333333333,0.7,0.3
3883,0.9285714285714286,0.7142857142857143,0.8333333333333334,0.6923076923076923,0.4,0.875,0.6666666666666666,0.8333333333333334
3884,0.7272727272727273,0.6153846153846154,0.9090909090909092,0.5714285714285714,0.7333333333333333,0.0909090909090909,0.75,0.9166666666666666
3885,0.7142857142857143,0.8571428571428571,0.5333333333333333,0.8666666666666667,0.4,0.75,0.625,0.5
3886,0.8181818181818182,0.6153846153846154,0.7272727272727273,0.0,0.2,0.1818181818181818,0.8333333333333334,0.0
3887,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.6153846153846154,0.8,0.875,0.6666666666666666,0.5833333333333334
3888,0.8888888888888888,0.0714285714285714,0.5,0.7142857142857143,0.7142857142857143,0.8888888888888888,0.3,0.8571428571428571
3889,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
3890,0.7142857142857143,0.8571428571428571,0.3333333333333333,0.7692307692307693,0.9,0.75,1.0,0.6666666666666666
3891,0.5,0.8571428571428571,0.25,0.9230769230769232,0.7,0.75,0.8888888888888888,0.6666666666666666
3892,0.6428571428571429,0.8571428571428571,0.6,0.7333333333333333,0.5333333333333333,0.625,1.0,0.5
3893,0.9285714285714286,1.0,0.625,0.875,0.0,0.3333333333333333,0.7,0.9
3894,0.7142857142857143,0.3846153846153846,0.8125,0.625,0.7142857142857143,0.75,0.1,0.4
3895,0.5,0.6923076923076923,0.875,0.5,0.7142857142857143,0.6666666666666666,0.8,0.7
3896,0.8571428571428571,0.4285714285714285,0.5833333333333334,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
3897,0.7857142857142857,1.0,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.625,0.6666666666666666
3898,0.7857142857142857,0.7857142857142857,0.6,0.8,0.7333333333333333,0.625,0.875,0.5
3899,0.8571428571428571,0.5714285714285714,0.9166666666666666,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
3900,0.8888888888888888,0.7857142857142857,0.5,0.5714285714285714,0.2857142857142857,0.7777777777777778,0.5,0.7142857142857143
3901,0.7857142857142857,0.5384615384615384,0.8125,0.8125,0.7142857142857143,0.75,0.6,0.9
3902,0.4285714285714285,0.8571428571428571,0.25,0.9230769230769232,0.8,0.75,0.7777777777777778,0.6666666666666666
3903,0.8888888888888888,0.7142857142857143,0.5,0.5714285714285714,0.6428571428571429,0.7777777777777778,0.4,0.8571428571428571
3904,0.7142857142857143,0.8461538461538461,0.625,0.75,0.8571428571428571,0.75,0.8,0.3
3905,0.7142857142857143,0.8571428571428571,0.1666666666666666,0.7692307692307693,0.6,0.75,0.7777777777777778,0.5833333333333334
3906,0.8571428571428571,0.7142857142857143,0.8333333333333334,0.8461538461538461,0.8,0.875,0.6666666666666666,0.5833333333333334
3907,0.4285714285714285,0.8571428571428571,0.25,0.8461538461538461,0.8,0.75,0.8888888888888888,0.5
3908,0.4285714285714285,0.7142857142857143,0.7333333333333333,0.8666666666666667,0.6,0.75,0.875,0.5
3909,0.8571428571428571,0.7857142857142857,0.8333333333333334,0.7692307692307693,0.4,0.875,0.6666666666666666,0.8333333333333334
3910,0.8571428571428571,0.5714285714285714,0.9166666666666666,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
3911,0.7857142857142857,0.8571428571428571,0.5,0.7692307692307693,0.5,0.625,0.7777777777777778,0.5833333333333334
3912,0.7777777777777778,0.5714285714285714,0.75,0.5714285714285714,0.8571428571428571,0.8888888888888888,0.7,0.8571428571428571
3913,0.9285714285714286,0.7142857142857143,0.75,0.9230769230769232,0.4,0.875,0.6666666666666666,0.8333333333333334
3914,0.5,0.7857142857142857,0.4166666666666667,0.5384615384615384,0.8,0.875,0.8888888888888888,0.5833333333333334
3915,0.7142857142857143,0.7142857142857143,0.7333333333333333,0.8,0.4,0.625,0.875,0.5
3916,0.5,0.7857142857142857,0.9166666666666666,0.6923076923076923,0.8,0.875,0.6666666666666666,0.5
3917,0.7142857142857143,0.8461538461538461,0.625,0.5625,0.6428571428571429,0.9166666666666666,0.7,0.6
3918,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
3919,0.5714285714285714,0.8461538461538461,0.875,0.5,0.7857142857142857,0.8333333333333334,0.7,0.9
3920,0.8571428571428571,0.4285714285714285,0.5833333333333334,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
3921,0.7857142857142857,0.7857142857142857,0.4,0.8666666666666667,0.5333333333333333,0.625,0.625,0.5
3922,0.7142857142857143,0.7857142857142857,0.7333333333333333,0.8,0.4,0.5,0.875,0.5
3923,0.7272727272727273,0.6153846153846154,0.8181818181818182,0.5714285714285714,0.7333333333333333,0.4545454545454545,0.8333333333333334,0.9166666666666666
3924,0.8571428571428571,0.4285714285714285,0.5833333333333334,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
3925,0.7857142857142857,0.7857142857142857,0.4,0.9333333333333332,0.6,0.625,0.625,0.6666666666666666
3926,0.8571428571428571,0.4285714285714285,0.5833333333333334,0.6923076923076923,0.3,1.0,0.6666666666666666,0.8333333333333334
3927,0.5,0.7857142857142857,0.2666666666666666,0.9333333333333332,0.4,0.625,0.625,0.6666666666666666
3928,0.8888888888888888,0.5714285714285714,0.5,0.4285714285714285,0.5,0.8888888888888888,0.4,0.7142857142857143
3929,0.6428571428571429,0.7142857142857143,0.7333333333333333,0.9333333333333332,0.8,0.625,0.875,0.5
3930,0.7857142857142857,0.7857142857142857,0.2666666666666666,0.9333333333333332,0.6,0.625,0.625,0.6666666666666666
3931,0.8888888888888888,0.4285714285714285,0.75,0.7142857142857143,0.9285714285714286,0.8888888888888888,0.5,0.7142857142857143
3932,0.5714285714285714,0.7142857142857143,0.7333333333333333,0.8666666666666667,0.6,0.625,0.75,0.5
3933,0.6428571428571429,0.7142857142857143,0.9166666666666666,0.9230769230769232,0.9,0.75,0.5555555555555556,0.5833333333333334
3934,0.7142857142857143,0.7857142857142857,0.6666666666666666,0.4,0.8666666666666667,1.0,0.625,0.0
3935,0.6428571428571429,0.7857142857142857,0.4166666666666667,0.6923076923076923,0.7,0.875,0.8888888888888888,0.5833333333333334
3936,1.0,0.5,0.5,0.5714285714285714,0.5714285714285714,0.7777777777777778,0.6,0.8571428571428571
3937,0.6428571428571429,0.7142857142857143,0.7333333333333333,0.8666666666666667,0.6,0.625,0.875,0.6666666666666666
3938,0.7777777777777778,0.6428571428571429,0.75,0.5714285714285714,0.7857142857142857,0.8888888888888888,0.7,0.7142857142857143
3939,0.8888888888888888,0.6428571428571429,0.75,0.4285714285714285,0.6428571428571429,0.7777777777777778,0.4,0.7142857142857143
3940,0.8571428571428571,0.5714285714285714,0.9166666666666666,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
3941,0.6428571428571429,0.7142857142857143,0.6666666666666666,0.8666666666666667,0.5333333333333333,0.75,0.75,0.5
3942,0.5,0.7857142857142857,0.5833333333333334,0.7692307692307693,0.7,0.875,0.7777777777777778,0.75
3943,0.6428571428571429,0.6153846153846154,0.75,0.75,0.8571428571428571,0.6666666666666666,0.6,0.8
3944,0.7857142857142857,0.8571428571428571,0.25,1.0,0.6,0.625,0.7777777777777778,0.5833333333333334
3945,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.8666666666666667,0.8,0.5,0.875,0.6666666666666666
3946,0.5714285714285714,0.8571428571428571,0.3333333333333333,0.9230769230769232,0.7,0.75,0.8888888888888888,0.6666666666666666
3947,0.8888888888888888,0.5714285714285714,0.5,0.5714285714285714,0.5,0.7777777777777778,0.6,0.8571428571428571
3948,0.4285714285714285,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.8,0.875,0.5555555555555556,0.5
3949,0.8571428571428571,0.6153846153846154,0.875,0.5,0.8571428571428571,0.75,0.7,0.7
3950,0.7857142857142857,0.7142857142857143,0.75,0.6923076923076923,0.8,0.875,0.7777777777777778,0.5
3951,0.7857142857142857,0.8571428571428571,0.4666666666666667,0.9333333333333332,0.2666666666666666,0.625,0.625,0.5
3952,0.5714285714285714,0.7142857142857143,0.5333333333333333,0.8666666666666667,0.5333333333333333,0.625,0.75,0.6666666666666666
3953,0.5714285714285714,0.7857142857142857,0.5,0.9230769230769232,0.8,0.875,0.7777777777777778,0.6666666666666666
3954,0.5714285714285714,0.7142857142857143,0.7333333333333333,0.8666666666666667,0.6,0.625,0.875,0.6666666666666666
3955,0.8888888888888888,0.4285714285714285,0.75,0.7142857142857143,0.8571428571428571,0.7777777777777778,0.6,0.7142857142857143
3956,0.7857142857142857,0.9230769230769232,0.875,0.6875,0.7857142857142857,0.8333333333333334,0.8,0.6
3957,0.7142857142857143,0.8571428571428571,0.4666666666666667,0.8666666666666667,0.2,0.625,0.625,0.6666666666666666
3958,0.8888888888888888,0.7857142857142857,0.75,0.4285714285714285,0.8571428571428571,0.7777777777777778,0.4,0.7142857142857143
3959,0.5714285714285714,0.6923076923076923,0.875,0.4375,0.7857142857142857,0.6666666666666666,0.6,0.7
3960,0.4285714285714285,1.0,0.9333333333333332,0.8666666666666667,0.6666666666666666,0.625,0.625,0.5
3961,0.8888888888888888,0.5,0.5,0.5714285714285714,0.7857142857142857,0.7777777777777778,0.6,0.8571428571428571
3962,0.7857142857142857,0.9230769230769232,0.75,0.6875,0.9285714285714286,0.75,0.7,0.8
3963,0.5714285714285714,0.8571428571428571,0.4166666666666667,0.9230769230769232,0.8,0.75,0.7777777777777778,0.6666666666666666
3964,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
3965,0.8888888888888888,0.7857142857142857,0.5,0.4285714285714285,0.5,1.0,0.6,0.7142857142857143
3966,0.7857142857142857,0.8461538461538461,0.8125,0.625,0.9285714285714286,0.9166666666666666,0.7,0.8
3967,0.6363636363636364,0.3846153846153846,0.9090909090909092,0.5714285714285714,0.8666666666666667,0.6363636363636364,0.75,0.9166666666666666
3968,0.7142857142857143,0.3846153846153846,0.8125,0.75,0.9285714285714286,0.6666666666666666,0.7,0.9
3969,0.9285714285714286,1.0,0.625,0.875,0.0,0.3333333333333333,0.7,1.0
3970,0.7142857142857143,0.7142857142857143,0.7333333333333333,0.8,0.4,0.625,0.875,0.6666666666666666
3971,0.8888888888888888,0.5,0.25,0.7142857142857143,0.8571428571428571,0.8888888888888888,0.4,0.8571428571428571
3972,0.5714285714285714,0.7857142857142857,0.4166666666666667,0.9230769230769232,0.8,0.75,0.7777777777777778,0.6666666666666666
3973,0.8571428571428571,0.7857142857142857,0.8333333333333334,0.6153846153846154,0.9,0.625,0.6666666666666666,0.6666666666666666
3974,0.8888888888888888,0.2857142857142857,0.75,0.8571428571428571,0.6428571428571429,0.8888888888888888,0.4,0.7142857142857143
3975,0.8571428571428571,0.2857142857142857,0.5833333333333334,0.6923076923076923,0.5,0.875,0.7777777777777778,0.8333333333333334
3976,0.8571428571428571,0.4285714285714285,0.5833333333333334,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
3977,0.8888888888888888,0.5714285714285714,0.5,0.5714285714285714,0.8571428571428571,0.8888888888888888,0.6,0.8571428571428571
3978,0.8888888888888888,0.7142857142857143,0.75,0.2857142857142857,0.8571428571428571,0.7777777777777778,0.7,0.1428571428571428
3979,0.5,0.7142857142857143,0.6666666666666666,0.4666666666666667,0.7333333333333333,0.125,1.0,0.6666666666666666
3980,0.5714285714285714,0.7142857142857143,0.6666666666666666,0.8,0.6,0.25,1.0,0.5
3981,0.9285714285714286,1.0,0.625,0.875,0.0,0.3333333333333333,0.7,1.0
3982,0.6428571428571429,0.6153846153846154,0.8125,0.75,0.7857142857142857,0.75,0.6,0.9
3983,0.9285714285714286,1.0,0.625,0.875,0.0,0.3333333333333333,0.7,0.9
3984,0.7857142857142857,0.5384615384615384,0.875,0.625,0.8571428571428571,0.6666666666666666,0.8,0.9
3985,0.8888888888888888,0.2142857142857142,0.75,0.4285714285714285,0.8571428571428571,0.7777777777777778,0.6,0.8571428571428571
3986,0.8571428571428571,0.4285714285714285,0.5833333333333334,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
3987,0.8888888888888888,0.7142857142857143,0.5,0.7142857142857143,0.8571428571428571,0.8888888888888888,0.5,0.7142857142857143
3988,0.8888888888888888,0.2857142857142857,0.75,0.5714285714285714,0.6428571428571429,0.8888888888888888,0.4,0.7142857142857143
3989,0.8888888888888888,0.7857142857142857,0.5,0.4285714285714285,0.6428571428571429,0.7777777777777778,0.4,0.8571428571428571
3990,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.9333333333333332,0.875,0.625,0.0
3991,0.8888888888888888,0.7142857142857143,0.75,0.4285714285714285,0.8571428571428571,0.7777777777777778,0.4,0.8571428571428571
3992,0.8571428571428571,0.5384615384615384,0.8125,0.75,0.7857142857142857,0.75,0.6,0.8
3993,0.7857142857142857,0.8571428571428571,0.75,0.9230769230769232,0.8,0.75,0.8888888888888888,0.5833333333333334
3994,0.6428571428571429,0.7142857142857143,0.7333333333333333,0.8,0.4666666666666667,0.5,0.875,0.6666666666666666
3995,0.8181818181818182,0.8461538461538461,0.6363636363636364,0.7142857142857143,0.5333333333333333,0.7272727272727273,0.5833333333333334,0.9166666666666666
3996,0.8888888888888888,0.7142857142857143,0.75,0.4285714285714285,0.5,0.7777777777777778,0.5,0.7142857142857143
3997,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
3998,0.3571428571428571,0.8571428571428571,0.6,0.8666666666666667,0.6,0.625,1.0,0.5
3999,0.6428571428571429,0.9230769230769232,0.875,0.625,0.9285714285714286,0.8333333333333334,0.7,0.7
4000,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
4001,0.7272727272727273,0.5384615384615384,0.7272727272727273,0.5714285714285714,0.7333333333333333,0.5454545454545454,0.8333333333333334,0.9166666666666666
4002,0.5714285714285714,0.7857142857142857,0.5,0.6923076923076923,0.7,0.875,0.7777777777777778,0.5833333333333334
4003,0.7857142857142857,0.8571428571428571,0.3333333333333333,0.8666666666666667,0.6,0.625,0.5,0.5
4004,0.8571428571428571,0.5714285714285714,0.9166666666666666,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
4005,0.6428571428571429,0.7142857142857143,0.7333333333333333,0.8,0.6,0.625,0.875,0.5
4006,0.8888888888888888,0.7857142857142857,0.75,0.5714285714285714,0.8571428571428571,0.7777777777777778,0.7,0.7142857142857143
4007,0.7142857142857143,0.7857142857142857,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
4008,0.4285714285714285,0.7857142857142857,0.9166666666666666,0.9230769230769232,0.8,0.875,0.6666666666666666,0.5833333333333334
4009,0.7857142857142857,0.7857142857142857,0.4666666666666667,0.8666666666666667,0.6,0.625,0.75,0.5
4010,0.6428571428571429,0.7857142857142857,0.5333333333333333,0.8666666666666667,0.5333333333333333,0.625,0.5,0.6666666666666666
4011,0.8571428571428571,1.0,0.875,0.75,0.7142857142857143,0.8333333333333334,0.6,0.7
4012,0.8571428571428571,0.4285714285714285,0.5833333333333334,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
4013,0.5714285714285714,0.7142857142857143,0.7333333333333333,0.2666666666666666,0.5333333333333333,0.25,0.875,0.8333333333333334
4014,0.7142857142857143,0.5384615384615384,0.8125,0.75,0.7142857142857143,0.75,0.6,0.9
4015,0.5714285714285714,0.9230769230769232,0.875,0.5,0.7857142857142857,0.8333333333333334,0.6,0.6
4016,0.7777777777777778,0.7142857142857143,0.5,0.4285714285714285,0.6428571428571429,0.7777777777777778,0.3,0.8571428571428571
4017,0.5,0.7142857142857143,0.6666666666666666,0.8666666666666667,0.6,0.625,0.875,0.6666666666666666
4018,0.8571428571428571,0.9230769230769232,0.8125,0.625,0.8571428571428571,0.9166666666666666,0.6,0.7
4019,0.5714285714285714,0.8571428571428571,0.4,0.8,0.6,0.5,0.625,0.6666666666666666
4020,0.8571428571428571,0.7857142857142857,0.8333333333333334,0.9230769230769232,0.9,0.75,0.5555555555555556,0.5833333333333334
4021,0.8571428571428571,0.4285714285714285,0.5833333333333334,0.7692307692307693,0.5,0.875,0.6666666666666666,0.8333333333333334
4022,0.8888888888888888,0.4285714285714285,0.75,0.4285714285714285,0.8571428571428571,0.7777777777777778,0.3,0.8571428571428571
4023,1.0,0.7142857142857143,0.75,0.1428571428571428,0.7142857142857143,0.8888888888888888,0.7,0.8571428571428571
4024,0.5,0.7857142857142857,0.3333333333333333,0.6923076923076923,0.7,0.875,0.7777777777777778,0.5833333333333334
4025,0.8888888888888888,0.2857142857142857,0.75,0.5714285714285714,0.5714285714285714,0.8888888888888888,0.5,0.8571428571428571
4026,0.8571428571428571,1.0,0.8125,0.6875,0.8571428571428571,0.8333333333333334,0.7,0.5
4027,0.6428571428571429,0.8571428571428571,0.2666666666666666,0.9333333333333332,0.1333333333333333,0.75,0.625,0.5
4028,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
4029,0.5,0.7142857142857143,0.8,0.8666666666666667,0.6,0.375,0.875,0.6666666666666666
4030,0.7142857142857143,0.7857142857142857,0.4,0.9333333333333332,0.4666666666666667,0.625,0.625,0.6666666666666666
4031,0.9285714285714286,0.5714285714285714,0.9166666666666666,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
4032,0.7857142857142857,0.8461538461538461,0.8125,0.625,0.7857142857142857,0.8333333333333334,0.7,0.8
4033,0.7857142857142857,0.7857142857142857,0.6666666666666666,0.8666666666666667,0.7333333333333333,0.625,0.875,0.5
4034,0.7857142857142857,0.8571428571428571,0.4166666666666667,0.9230769230769232,0.7,0.75,0.7777777777777778,0.75
4035,0.7777777777777778,0.6428571428571429,0.5,0.5714285714285714,0.9285714285714286,0.6666666666666666,0.5,0.8571428571428571
4036,0.6428571428571429,0.7857142857142857,0.6,0.8,0.6666666666666666,0.5,0.875,0.5
4037,0.7142857142857143,0.8571428571428571,0.3333333333333333,0.8461538461538461,0.5,0.75,0.8888888888888888,0.6666666666666666
4038,0.7857142857142857,0.3846153846153846,0.8125,0.625,0.7857142857142857,0.6666666666666666,0.3,0.6
4039,0.7857142857142857,0.6153846153846154,0.8125,0.75,0.7857142857142857,0.75,0.6,0.9
4040,0.8571428571428571,0.5714285714285714,0.9166666666666666,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
4041,0.5714285714285714,0.7857142857142857,0.4,0.9333333333333332,0.6666666666666666,0.75,0.625,0.5
4042,0.7857142857142857,0.8571428571428571,0.4166666666666667,0.9230769230769232,0.5,0.75,0.8888888888888888,0.6666666666666666
4043,0.7142857142857143,0.6923076923076923,0.875,0.5,0.8571428571428571,0.75,0.8,0.8
4044,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
4045,0.9285714285714286,0.9285714285714286,0.1666666666666666,0.9230769230769232,0.8,0.625,0.7777777777777778,0.75
4046,0.8571428571428571,0.5714285714285714,0.9166666666666666,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
4047,0.9285714285714286,1.0,0.625,0.875,0.0,0.3333333333333333,0.7,0.9
4048,0.7142857142857143,0.4615384615384615,0.8125,0.625,0.8571428571428571,0.6666666666666666,0.4,0.4
4049,0.5,0.7857142857142857,0.5833333333333334,0.8461538461538461,0.8,0.875,0.7777777777777778,0.5
4050,0.8571428571428571,0.4285714285714285,1.0,0.8461538461538461,0.5,0.875,0.6666666666666666,0.8333333333333334
4051,0.7777777777777778,0.7142857142857143,0.75,0.5714285714285714,0.6428571428571429,0.8888888888888888,0.7,0.7142857142857143
4052,0.7857142857142857,0.9230769230769232,0.875,0.25,0.9285714285714286,0.8333333333333334,0.7,0.7
4053,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
4054,0.8888888888888888,0.6428571428571429,0.5,0.4285714285714285,0.2142857142857142,0.7777777777777778,0.3,0.5714285714285714
4055,0.7857142857142857,0.8571428571428571,0.5,0.9230769230769232,0.5,0.75,0.6666666666666666,0.5833333333333334
4056,0.8888888888888888,0.7857142857142857,0.75,0.2857142857142857,0.5,0.8888888888888888,0.6,0.8571428571428571
4057,0.6428571428571429,0.7142857142857143,0.75,0.9230769230769232,0.8,0.875,0.6666666666666666,0.1666666666666666
4058,0.7142857142857143,0.7857142857142857,0.3333333333333333,0.8666666666666667,0.6,0.625,0.625,0.5
4059,0.5714285714285714,0.7142857142857143,0.7333333333333333,0.8,0.4666666666666667,0.625,0.875,0.5
4060,0.5,0.7142857142857143,0.8333333333333334,0.3846153846153846,0.8,0.75,0.6666666666666666,0.8333333333333334
4061,0.8888888888888888,0.5714285714285714,0.75,0.2857142857142857,0.7142857142857143,0.8888888888888888,0.5,0.7142857142857143
4062,0.8888888888888888,0.5714285714285714,0.5,0.2857142857142857,0.4285714285714285,0.8888888888888888,0.6,0.7142857142857143
4063,0.7142857142857143,0.8571428571428571,0.1666666666666666,0.9230769230769232,0.2,0.75,0.7777777777777778,0.5833333333333334
4064,0.4285714285714285,0.7857142857142857,0.9166666666666666,0.7692307692307693,0.8,0.875,0.5555555555555556,0.6666666666666666
4065,0.8888888888888888,0.7857142857142857,0.75,0.2857142857142857,0.9285714285714286,0.7777777777777778,0.6,0.7142857142857143
4066,0.8571428571428571,0.5714285714285714,0.9166666666666666,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
4067,0.6428571428571429,0.3571428571428571,0.8333333333333334,0.7692307692307693,0.5,0.875,0.6666666666666666,0.8333333333333334
4068,0.7857142857142857,0.7692307692307693,0.875,0.5625,0.7857142857142857,0.75,0.7,0.8
4069,0.9090909090909092,0.4615384615384615,0.2727272727272727,0.5714285714285714,0.4,0.4545454545454545,0.8333333333333334,0.6666666666666666
4070,0.9285714285714286,0.5714285714285714,0.9166666666666666,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
4071,0.6428571428571429,0.7142857142857143,0.9166666666666666,0.7692307692307693,0.8,0.875,0.6666666666666666,0.5833333333333334
4072,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
4073,0.9285714285714286,1.0,0.625,0.875,0.0,0.3333333333333333,0.7,0.9
4074,0.6428571428571429,0.7142857142857143,0.9166666666666666,0.7692307692307693,0.8,0.75,0.6666666666666666,0.5833333333333334
4075,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
4076,0.5714285714285714,0.7857142857142857,0.4166666666666667,0.8461538461538461,0.8,0.875,0.8888888888888888,0.75
4077,0.6428571428571429,0.9230769230769232,0.75,0.5,0.9285714285714286,0.75,0.6,0.6
4078,0.8888888888888888,0.7857142857142857,0.75,0.2857142857142857,0.7142857142857143,0.6666666666666666,0.6,0.8571428571428571
4079,0.5,0.8571428571428571,0.3333333333333333,0.9230769230769232,0.7,0.75,1.0,0.75
4080,0.3571428571428571,0.8571428571428571,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.625,1.0,0.5
4081,0.9285714285714286,1.0,0.625,0.875,0.0,0.3333333333333333,0.6,0.9
4082,0.5714285714285714,0.8571428571428571,0.25,0.9230769230769232,0.8,0.75,0.8888888888888888,0.6666666666666666
4083,0.5,0.7857142857142857,0.2666666666666666,0.8666666666666667,0.4,0.625,0.625,0.5
4084,0.7857142857142857,1.0,0.8125,0.6875,0.8571428571428571,0.8333333333333334,0.7,0.5
4085,0.7857142857142857,0.7857142857142857,0.6666666666666666,0.8666666666666667,0.5333333333333333,0.625,1.0,0.5
4086,0.7142857142857143,0.7857142857142857,0.7333333333333333,0.7333333333333333,0.5333333333333333,0.125,0.75,0.6666666666666666
4087,0.7142857142857143,0.8571428571428571,0.3333333333333333,0.6923076923076923,0.8,0.75,0.8888888888888888,0.5
4088,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4,0.8666666666666667,0.875,0.625,0.0
4089,0.7857142857142857,0.8571428571428571,0.6666666666666666,0.9230769230769232,0.8,0.75,1.0,0.6666666666666666
4090,0.7777777777777778,0.7142857142857143,0.75,0.4285714285714285,0.9285714285714286,0.7777777777777778,0.4,0.7142857142857143
4091,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.4666666666666667,0.9333333333333332,1.0,0.625,0.0
4092,0.6428571428571429,0.8571428571428571,0.2666666666666666,0.6666666666666666,0.3333333333333333,0.625,0.625,0.5
4093,0.8888888888888888,0.7857142857142857,0.75,0.5714285714285714,0.7142857142857143,0.7777777777777778,0.5,0.8571428571428571
4094,0.8571428571428571,0.5714285714285714,0.9166666666666666,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
4095,0.8571428571428571,0.4285714285714285,0.5833333333333334,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
4096,0.5,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.7,0.875,0.6666666666666666,0.5833333333333334
4097,0.5555555555555556,0.9285714285714286,0.25,0.8571428571428571,0.9285714285714286,0.3333333333333333,0.9,0.5714285714285714
4098,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8461538461538461,0.8,0.875,0.5555555555555556,0.5
4099,0.5,0.7857142857142857,0.5,0.6923076923076923,0.8,0.875,0.7777777777777778,0.5833333333333334
4100,0.8571428571428571,0.4285714285714285,0.5833333333333334,0.6923076923076923,0.5,0.875,0.6666666666666666,0.8333333333333334
